match_api_id,home_team_api_id,home_team_goal,home_team_aggression,away_team_api_id,away_team_goal,away_team_aggression
1468398,9874,0,59.90909090909091,10249,2,63.18181818181818
1468399,9853,2,70.0909090909091,8639,0,63.0
1468400,9851,0,61.27272727272727,4087,0,61.09090909090909
1468401,9837,0,63.72727272727273,9748,2,67.81818181818181
1468402,9847,5,76.0909090909091,9830,0,67.27272727272727
1468403,9831,2,61.27272727272727,8576,0,64.36363636363636
1468404,8592,2,66.27272727272727,9873,1,64.27272727272727
1468405,8689,2,59.18181818181818,9747,0,57.36363636363637
1468406,7794,1,60.81818181818182,9827,0,68.72727272727273
1468407,9873,1,64.27272727272727,8689,1,59.54545454545455
1468408,9941,1,62.09090909090909,7794,3,69.72727272727273
1468409,9830,0,67.81818181818181,9837,0,61.90909090909091
1468410,10249,3,62.54545454545455,9831,1,63.36363636363637
1468411,9829,2,67.9090909090909,8592,0,67.72727272727273
1468412,9748,3,65.27272727272727,4087,0,59.45454545454545
1468413,8639,1,59.63636363636363,9851,1,59.81818181818182
1468415,9747,1,63.27272727272727,9847,1,74.45454545454545
1468416,9827,2,68.0909090909091,9853,0,70.0909090909091
1468417,8576,1,64.27272727272727,9874,1,63.72727272727273
1468418,9874,1,59.72727272727273,9830,0,70.0909090909091
1468419,9853,3,66.72727272727273,9873,0,60.45454545454545
1468420,9851,2,59.72727272727273,9748,0,66.36363636363636
1468421,9837,2,60.0,10249,4,61.45454545454545
1468422,9847,2,72.72727272727273,9827,0,70.0
1468423,9831,1,62.81818181818182,8639,0,63.36363636363637
1468424,8592,2,66.72727272727273,9941,2,64.0909090909091
1468425,8689,2,59.18181818181818,9829,2,66.81818181818181
1468426,4087,1,63.63636363636363,8576,1,64.27272727272727
1468427,7794,3,61.63636363636363,9747,2,64.0
1468428,9873,2,61.45454545454545,9831,1,64.54545454545455
1468429,9941,0,64.18181818181819,9853,0,65.27272727272727
1468430,9830,1,67.63636363636364,9748,2,65.27272727272727
1468431,10249,1,62.36363636363637,4087,1,62.54545454545455
1468432,9829,1,64.9090909090909,9847,1,72.63636363636364
1468433,8592,3,67.36363636363636,7794,0,61.90909090909091
1468434,8639,2,65.27272727272727,9874,0,64.9090909090909
1468435,9747,1,63.27272727272727,9837,2,64.36363636363636
1468436,9827,3,71.18181818181819,8689,2,59.36363636363637
1468437,8576,3,64.54545454545455,9851,1,58.36363636363637
1468438,9874,1,63.72727272727273,9747,0,62.0
1468439,9853,1,70.0,8592,1,69.81818181818181
1468440,9851,2,59.18181818181818,10249,2,65.27272727272727
1468441,9837,1,65.81818181818181,9827,0,68.45454545454545
1468442,9847,3,69.45454545454545,9873,0,62.81818181818182
1468443,9831,0,55.63636363636363,9830,0,66.54545454545455
1468444,9748,3,68.36363636363636,8576,1,63.0
1468445,8689,1,61.45454545454545,9941,3,66.81818181818181
1468446,4087,2,63.45454545454545,8639,2,64.27272727272727
1468447,7794,0,70.18181818181819,9829,2,68.9090909090909
1468448,9873,2,63.54545454545455,9874,2,66.81818181818181
1468449,9941,2,69.18181818181819,9847,4,74.54545454545455
1468450,9830,0,64.45454545454545,9851,3,61.63636363636363
1468451,10249,2,62.72727272727273,8576,0,63.54545454545455
1468452,9829,3,68.18181818181819,9837,2,65.0909090909091
1468453,8592,1,66.72727272727273,8689,0,62.54545454545455
1468454,8639,0,64.0,9748,0,67.72727272727273
1468455,9747,1,59.0,9831,0,59.63636363636363
1468456,9827,2,69.0,4087,1,62.09090909090909
1468457,7794,0,68.27272727272727,9853,2,70.36363636363636
1468458,9874,2,65.27272727272727,9827,0,70.63636363636364
1468459,9853,2,70.27272727272727,9829,0,66.45454545454545
1468460,9851,0,61.45454545454545,9747,2,59.45454545454545
1468461,9837,3,61.90909090909091,9873,1,61.72727272727273
1468462,9847,2,74.54545454545455,8592,0,67.81818181818181
1468463,9831,0,61.63636363636363,9941,2,65.27272727272727
1468464,9748,0,65.72727272727273,10249,0,64.54545454545455
1468465,8689,1,60.72727272727273,7794,1,64.9090909090909
1468466,4087,2,63.27272727272727,9830,0,69.81818181818181
1468467,8576,2,64.0909090909091,8639,3,64.0
1468468,9873,2,62.0,9851,1,60.54545454545455
1468469,9941,3,67.63636363636364,9837,2,66.45454545454545
1468470,9830,2,66.9090909090909,8576,2,62.09090909090909
1468471,9829,2,68.27272727272727,9874,1,67.72727272727273
1468472,8592,0,68.45454545454545,9831,1,62.90909090909091
1468473,8689,1,62.72727272727273,9853,0,69.72727272727273
1468474,8639,2,63.45454545454545,10249,0,63.36363636363637
1468475,9747,0,59.45454545454545,4087,1,60.81818181818182
1468476,9827,1,70.27272727272727,9748,2,66.54545454545455
1468477,7794,0,69.0,9847,3,73.54545454545455
1468478,9874,2,61.81818181818182,8689,0,63.81818181818182
1468479,9851,2,61.27272727272727,9941,3,68.0909090909091
1468480,9837,1,64.36363636363636,8592,1,69.81818181818181
1468481,9847,2,75.81818181818181,9853,0,68.0909090909091
1468482,9831,2,55.81818181818182,7794,0,69.9090909090909
1468483,10249,1,64.63636363636364,9827,1,67.27272727272727
1468484,9748,2,70.27272727272727,9829,3,66.9090909090909
1468485,8639,0,65.63636363636364,9830,0,63.63636363636363
1468486,4087,0,61.0,9873,1,62.0
1468487,8576,1,62.27272727272727,9747,2,58.81818181818182
1468179,8576,0,65.0,9831,0,58.09090909090909
1468180,9827,1,68.27272727272727,7794,0,65.0909090909091
1468181,4087,1,59.45454545454545,9851,2,63.81818181818182
1468182,9747,2,59.27272727272727,8689,0,59.63636363636363
1468183,8639,1,63.81818181818182,9853,0,65.18181818181819
1468184,9748,0,63.0,9837,1,65.27272727272727
1468185,9829,0,60.0,9941,0,61.54545454545455
1468186,10249,2,63.81818181818182,9874,1,69.9090909090909
1468188,9873,0,60.63636363636363,8592,1,70.18181818181819
1468488,9873,2,62.0,8576,3,59.18181818181818
1468489,9941,1,67.63636363636364,4087,1,64.9090909090909
1468490,9853,3,67.9090909090909,9874,1,63.63636363636363
1468491,9830,2,64.63636363636364,10249,1,61.72727272727273
1468492,9829,1,68.81818181818181,8639,1,64.63636363636364
1468493,8592,0,69.9090909090909,9851,1,62.72727272727273
1468494,8689,0,61.63636363636363,9847,1,76.0
1468495,9747,0,60.54545454545455,9748,1,69.63636363636364
1468496,9827,1,64.72727272727273,9831,1,55.54545454545455
1468497,7794,2,63.36363636363637,9837,0,64.36363636363636
1468500,9874,1,65.45454545454545,8592,1,68.81818181818181
1468501,9851,3,63.54545454545455,7794,0,60.81818181818182
1468502,9837,1,63.0,8689,1,62.90909090909091
1468503,9831,0,64.0,9847,1,73.18181818181819
1468504,9830,0,65.9090909090909,9827,0,69.54545454545455
1468505,10249,0,61.09090909090909,9873,0,62.27272727272727
1468506,9748,1,64.54545454545455,9853,2,71.36363636363636
1468507,8639,1,64.0909090909091,9747,0,60.72727272727273
1468508,4087,1,60.0,9829,0,67.27272727272727
1468509,8576,2,62.54545454545455,9941,2,67.72727272727273
1468510,9873,1,64.81818181818181,9748,2,66.54545454545455
1468511,9941,1,68.27272727272727,8639,2,66.0
1468512,9853,1,69.9090909090909,9831,1,60.09090909090909
1468513,9847,3,67.81818181818181,9837,0,63.54545454545455
1468514,9829,3,68.54545454545455,9830,1,65.36363636363636
1468515,8592,3,69.63636363636364,8576,1,61.90909090909091
1468516,8689,1,61.54545454545455,4087,1,61.27272727272727
1468517,9747,1,59.0,10249,2,65.0909090909091
1468518,9827,2,64.81818181818181,9851,2,60.90909090909091
1468519,7794,2,62.72727272727273,9874,2,66.36363636363636
1468520,9874,2,66.36363636363636,9941,0,69.0
1468521,9851,0,64.0,9829,1,67.27272727272727
1468522,9837,2,59.54545454545455,9853,2,69.54545454545455
1468523,9831,1,60.63636363636363,8689,2,62.54545454545455
1468524,9830,1,63.18181818181818,9747,0,55.45454545454545
1468525,10249,2,61.90909090909091,8592,3,69.81818181818181
1468526,9748,1,62.63636363636363,9847,0,73.54545454545455
1468527,8639,1,64.36363636363636,9873,0,63.0
1468528,4087,2,61.27272727272727,7794,1,58.54545454545455
1468529,8576,1,64.0,9827,1,65.36363636363636
1468530,9873,2,60.81818181818182,9830,6,61.63636363636363
1468531,9941,0,66.0909090909091,9748,0,67.54545454545455
1468532,9853,0,67.36363636363636,9851,0,62.63636363636363
1468533,9837,0,61.36363636363637,9874,1,65.63636363636364
1468534,9847,1,71.9090909090909,4087,0,61.63636363636363
1468535,9829,1,70.0909090909091,9831,0,61.54545454545455
1468536,8592,0,69.72727272727273,8639,0,64.63636363636364
1468537,8689,4,63.54545454545455,10249,4,59.72727272727273
1468538,9827,5,67.36363636363636,9747,1,59.36363636363637
1468539,7794,2,62.63636363636363,8576,1,59.63636363636363
1468540,9874,1,65.63636363636364,9847,1,74.0
1468541,9851,1,59.90909090909091,8689,1,64.54545454545455
1468542,9831,1,64.9090909090909,9837,0,62.81818181818182
1468543,9830,1,65.54545454545455,8592,1,69.81818181818181
1468544,10249,2,59.54545454545455,9941,1,66.54545454545455
1468545,9748,4,62.09090909090909,7794,1,59.0
1468546,8639,2,65.45454545454545,9827,1,67.36363636363636
1468547,9747,1,54.54545454545455,9873,0,60.90909090909091
1468548,4087,1,62.45454545454545,9853,2,67.36363636363636
1468549,8576,1,63.27272727272727,9829,4,67.72727272727273
1468550,9873,0,59.45454545454545,9827,1,69.72727272727273
1468551,9941,1,65.81818181818181,9830,1,68.45454545454545
1468552,9874,2,66.0,9831,0,64.0
1468553,9853,2,67.27272727272727,10249,0,62.81818181818182
1468554,9837,1,63.45454545454545,4087,0,61.0
1468555,9847,1,73.27272727272727,9851,2,64.81818181818181
1468556,9829,1,69.63636363636364,9747,1,55.63636363636363
1468557,8592,4,70.27272727272727,9748,2,62.72727272727273
1468558,8689,1,64.54545454545455,8576,0,59.90909090909091
1468559,7794,1,63.36363636363637,8639,1,66.81818181818181
1468560,9873,1,60.45454545454545,9829,2,63.09090909090909
1468561,9851,1,59.0,9874,2,65.63636363636364
1468562,9830,1,64.27272727272727,9853,3,67.27272727272727
1468563,10249,0,60.27272727272727,7794,2,64.0909090909091
1468564,9748,0,69.54545454545455,8689,1,58.36363636363637
1468565,8639,1,66.81818181818181,9847,3,71.63636363636364
1468566,9747,2,55.63636363636363,9941,0,63.72727272727273
1468567,4087,2,61.27272727272727,9831,0,54.54545454545455
1468568,9827,1,68.72727272727273,8592,1,70.27272727272727
1468569,8576,2,61.63636363636363,9837,1,64.54545454545455
1468570,9941,3,68.27272727272727,9873,1,59.45454545454545
1468571,9874,0,65.63636363636364,4087,3,61.0
1468572,9853,3,68.27272727272727,8576,1,62.09090909090909
1468573,9837,1,63.36363636363637,9851,3,63.45454545454545
1468574,9847,4,72.54545454545455,10249,0,62.63636363636363
1468575,9831,0,62.27272727272727,9748,1,65.63636363636364
1468576,9829,1,63.18181818181818,9827,1,67.0
1468577,8592,1,70.0909090909091,9747,0,53.54545454545455
1468578,8689,1,62.27272727272727,8639,4,67.63636363636364
1468579,7794,0,63.45454545454545,9830,0,61.90909090909091
1468189,7794,2,65.72727272727273,9941,1,64.9090909090909
1468190,4087,2,66.45454545454545,9748,1,62.72727272727273
1468191,8689,1,59.81818181818182,9873,0,61.0
1468192,8592,1,69.27272727272727,9829,2,61.90909090909091
1468193,9831,2,57.45454545454545,10249,2,64.81818181818181
1468194,9847,2,73.36363636363636,9747,0,63.45454545454545
1468195,9837,0,62.81818181818182,9830,0,67.9
1468196,9851,0,65.18181818181819,8639,0,63.72727272727273
1468197,9853,2,68.45454545454545,9827,1,68.27272727272727
1468198,9874,0,68.54545454545455,8576,0,65.0909090909091
1468199,8576,2,65.9090909090909,4087,3,61.36363636363637
1468200,9827,0,71.36363636363636,9847,2,73.54545454545455
1468201,9747,1,58.36363636363637,7794,1,63.63636363636363
1468202,8639,0,63.72727272727273,9831,2,63.18181818181818
1468203,9748,0,61.54545454545455,9851,0,66.9090909090909
1468204,9829,1,60.54545454545455,8689,0,61.90909090909091
1468205,10249,0,62.54545454545455,9837,0,62.81818181818182
1468206,9830,1,68.63636363636364,9874,0,66.81818181818181
1468207,9941,1,61.54545454545455,8592,1,66.9090909090909
1468208,9873,1,60.18181818181818,9853,3,66.72727272727273
1468209,7794,0,62.09090909090909,8592,0,69.81818181818181
1468210,4087,2,63.18181818181818,10249,2,59.81818181818182
1468211,8689,3,62.63636363636363,9827,3,68.54545454545455
1468212,9748,3,65.0909090909091,9830,1,68.0
1468213,9831,4,64.27272727272727,9873,0,59.45454545454545
1468214,9847,1,75.54545454545455,9829,1,62.81818181818182
1468215,9837,1,57.18181818181818,9747,1,61.09090909090909
1468216,9851,2,63.0,8576,0,65.72727272727273
1468217,9853,1,66.72727272727273,9941,2,62.0
1468218,9874,0,59.63636363636363,8639,2,65.36363636363636
1468219,8576,2,62.45454545454545,9748,1,64.72727272727273
1468220,9827,0,67.9090909090909,9837,0,65.36363636363636
1468221,9747,5,61.09090909090909,9874,1,60.18181818181818
1468222,8639,3,65.27272727272727,4087,0,62.18181818181818
1468223,8592,2,69.27272727272727,9853,1,67.0909090909091
1468224,9829,3,64.36363636363636,7794,0,62.0
1468225,10249,0,59.54545454545455,9851,0,57.27272727272727
1468226,9830,2,65.0909090909091,9831,0,64.27272727272727
1468227,9941,1,61.18181818181818,8689,0,56.81818181818182
1468228,9873,0,58.72727272727273,9847,1,74.54545454545455
1468229,8576,1,63.0,10249,1,62.0
1468230,4087,1,62.45454545454545,9827,1,66.63636363636364
1468231,8689,0,59.18181818181818,8592,2,69.72727272727273
1468232,9748,0,61.54545454545455,8639,0,66.18181818181819
1468233,9831,1,63.45454545454545,9747,0,61.45454545454545
1468234,9847,2,71.27272727272727,9941,0,65.45454545454545
1468235,9837,1,62.09090909090909,9829,1,61.72727272727273
1468236,9851,1,63.0,9830,3,65.0909090909091
1468237,9853,2,66.54545454545455,7794,2,60.45454545454545
1468238,9874,2,58.18181818181818,9873,0,61.0
1468239,7794,4,61.72727272727273,8689,1,62.90909090909091
1468240,9827,4,66.72727272727273,9874,1,57.45454545454545
1468241,9747,2,61.09090909090909,9851,0,63.72727272727273
1468242,8639,3,64.9090909090909,8576,0,62.72727272727273
1468243,8592,1,69.72727272727273,9847,2,76.18181818181819
1468244,9829,2,66.0,9853,1,65.81818181818181
1468245,10249,5,61.27272727272727,9748,1,64.0
1468246,9830,3,66.72727272727273,4087,0,60.09090909090909
1468247,9941,1,64.27272727272727,9831,0,63.45454545454545
1468248,9873,1,58.0,9837,1,62.90909090909091
1709697,9837,2,60.90909090909091,9847,2,72.9090909090909
1709698,7794,3,63.27272727272727,8592,3,63.81818181818182
1709699,4087,0,60.36363636363637,7819,3,57.36363636363637
1709700,9747,0,60.54545454545455,9853,2,68.63636363636364
1709701,8639,0,68.27272727272727,8550,0,61.7
1709702,9748,2,59.90909090909091,9851,0,58.90909090909091
1709703,9829,1,59.36363636363637,8689,2,55.1
1709704,10249,0,65.36363636363636,9827,1,65.72727272727273
1709705,9830,1,65.36363636363636,8588,0,57.27272727272727
1709706,9831,3,61.45454545454545,9941,2,63.90909090909091
1709787,9827,1,70.72727272727273,7819,1,57.36363636363637
1709788,8588,1,61.72727272727273,9847,3,71.72727272727273
1709789,8639,1,67.0,9747,2,65.63636363636364
1709790,8689,0,61.27272727272727,9853,1,63.36363636363637
1709791,8592,2,69.18181818181819,9941,0,66.54545454545455
1709792,8550,0,58.09090909090909,9851,0,58.27272727272727
1709793,9829,2,66.18181818181819,4087,0,63.36363636363637
1709795,9830,1,64.0909090909091,9837,1,58.36363636363637
1709796,9831,0,61.09090909090909,7794,1,57.90909090909091
1709971,9748,5,69.72727272727273,10249,1,65.81818181818181
1709797,9748,1,69.72727272727273,8592,0,69.18181818181819
1709798,7794,1,57.90909090909091,9829,3,64.45454545454545
1709799,7819,2,56.18181818181818,8689,1,63.18181818181818
1709800,4087,0,64.0,9830,2,64.27272727272727
1709801,9747,2,66.9090909090909,9831,7,62.90909090909091
1709802,9847,3,71.18181818181819,9827,0,69.72727272727273
1709803,9837,1,58.54545454545455,10249,0,67.18181818181819
1709804,9851,2,64.0909090909091,8639,0,63.90909090909091
1709805,9853,1,62.63636363636363,8550,0,59.90909090909091
1709806,9941,0,65.81818181818181,8588,2,52.63636363636363
1709807,9827,2,65.27272727272727,9941,1,68.81818181818181
1709808,9747,1,66.9090909090909,7794,0,60.72727272727273
1709809,8639,1,59.09090909090909,9853,1,64.9090909090909
1709811,8592,2,68.36363636363636,8588,1,59.63636363636363
1709812,8550,3,60.45454545454545,7819,2,58.18181818181818
1709813,9829,1,62.54545454545455,9837,1,58.54545454545455
1709814,10249,2,67.0909090909091,4087,0,67.9090909090909
1709815,9830,1,64.81818181818181,9851,1,63.18181818181818
1709816,9831,1,61.18181818181818,9748,3,65.54545454545455
1709817,7794,2,61.0,10249,0,67.0909090909091
1709818,7819,1,53.72727272727273,9830,2,62.90909090909091
1709819,4087,1,63.72727272727273,9831,0,60.63636363636363
1709820,8588,1,59.09090909090909,9827,2,70.0909090909091
1709821,9748,3,66.36363636363636,9747,1,66.27272727272727
1709822,9837,2,59.0,8639,0,64.54545454545455
1709823,9851,1,64.0909090909091,8689,0,60.36363636363637
1709824,9853,1,64.0909090909091,9829,1,68.72727272727273
1709825,9941,3,69.27272727272727,8550,0,61.63636363636363
1709826,9847,2,72.0909090909091,8592,0,64.27272727272727
1709827,7794,0,62.63636363636363,9748,0,68.36363636363636
1709828,9747,0,64.54545454545455,9851,1,65.9090909090909
1709829,8639,1,67.0909090909091,4087,0,63.45454545454545
1709831,8592,3,65.63636363636364,9827,1,67.0
1709832,8550,2,60.63636363636363,9847,3,71.18181818181819
1709833,9829,2,63.90909090909091,7819,2,55.0
1709834,10249,2,65.45454545454545,9941,0,67.63636363636364
1709835,9830,0,64.0909090909091,9853,0,63.18181818181818
1709836,9831,0,58.72727272727273,9837,0,63.27272727272727
1709837,9827,1,65.27272727272727,8639,0,65.18181818181819
1709838,7819,1,54.90909090909091,10249,1,66.18181818181819
1709839,4087,2,60.63636363636363,9747,0,66.18181818181819
1709840,8588,2,60.09090909090909,8550,0,61.18181818181818
1709841,8592,2,66.9090909090909,9830,0,62.90909090909091
1709842,9847,1,73.54545454545455,9831,0,60.27272727272727
1709843,9837,2,59.09090909090909,7794,1,62.45454545454545
1709844,9851,2,63.63636363636363,9829,0,64.9090909090909
1709845,9941,2,68.0,8689,3,64.54545454545455
1709846,9853,3,69.9090909090909,9748,0,70.81818181818181
1709847,7794,1,58.54545454545455,4087,2,63.27272727272727
1709848,9747,5,63.63636363636363,7819,1,56.63636363636363
1709849,8639,1,66.27272727272727,9847,1,71.54545454545455
1709850,8689,1,64.54545454545455,8592,1,68.63636363636364
1709851,9748,2,66.0,9837,1,59.54545454545455
1709852,8550,0,62.54545454545455,9827,0,69.0
1709853,9829,2,61.90909090909091,8588,0,58.45454545454545
1709854,10249,0,66.63636363636364,9853,2,61.09090909090909
1709855,9830,1,64.0909090909091,9941,2,65.63636363636364
1709856,9831,1,61.18181818181818,9851,2,62.18181818181818
1709857,9827,3,66.9090909090909,8689,2,64.18181818181819
1709858,7819,2,55.72727272727273,9831,3,61.54545454545455
1709859,4087,2,60.81818181818182,9748,3,68.18181818181819
1709860,8588,1,57.0,8639,1,65.27272727272727
1709861,8592,3,68.36363636363636,8550,1,63.36363636363637
1709862,9847,2,71.45454545454545,9830,1,65.81818181818181
1709863,9837,2,58.36363636363637,9747,3,63.63636363636363
1709864,9851,0,62.36363636363637,10249,4,66.63636363636364
1709865,9853,1,64.27272727272727,7794,0,62.81818181818182
1709866,9941,0,66.72727272727273,9829,2,61.09090909090909
1709867,7794,2,63.63636363636363,9851,0,58.0
1709868,9747,1,65.81818181818181,9847,0,75.72727272727273
1709869,8639,3,65.81818181818181,9941,0,66.18181818181819
1709870,8689,3,64.18181818181819,8550,1,61.36363636363637
1709871,9748,3,67.63636363636364,7819,0,56.90909090909091
1709872,10249,3,67.27272727272727,8588,3,57.27272727272727
1709873,9830,2,63.09090909090909,9827,1,66.45454545454545
1709874,9831,0,60.63636363636363,9853,0,62.36363636363637
1709875,9837,3,59.09090909090909,4087,2,61.36363636363637
1709876,9829,1,63.0,8592,0,67.63636363636364
1709877,9827,0,69.45454545454545,9748,5,67.81818181818181
1709878,7819,1,59.54545454545455,7794,1,62.81818181818182
1709879,8588,2,56.45454545454545,9831,0,59.63636363636363
1709881,8592,2,68.0,8639,1,65.81818181818181
1709882,8550,0,65.0,9829,1,63.0
1709883,9847,0,75.0,10249,0,66.63636363636364
1709884,9851,1,63.90909090909091,9837,3,58.36363636363637
1709885,9853,3,67.63636363636364,4087,0,61.72727272727273
1709886,9941,1,67.72727272727273,9747,1,62.63636363636363
1709707,9827,4,67.63636363636364,9829,1,65.63636363636364
1709708,7819,0,57.36363636363637,8639,1,66.81818181818181
1709709,8588,0,58.18181818181818,9747,1,61.54545454545455
1709710,8689,0,59.36363636363637,9831,0,55.0
1709711,8592,0,68.0,10249,2,64.0909090909091
1709712,8550,1,61.18181818181818,9830,1,67.27272727272727
1709713,9847,2,73.54545454545455,7794,0,61.36363636363637
1709714,9851,6,60.18181818181818,4087,2,60.18181818181818
1709715,9853,3,65.0,9837,1,61.36363636363637
1709716,9941,2,64.27272727272727,9748,1,62.90909090909091
1709887,7794,4,65.27272727272727,9847,2,71.45454545454545
1709888,4087,1,60.27272727272727,9851,1,61.45454545454545
1709889,9747,2,62.54545454545455,8588,0,56.63636363636363
1709890,8639,1,62.63636363636363,7819,0,55.09090909090909
1709891,9748,3,69.9090909090909,9941,0,64.9090909090909
1709892,9829,0,61.27272727272727,9827,0,67.54545454545455
1709893,10249,2,66.0,8592,1,67.63636363636364
1709894,9830,0,62.18181818181818,8550,0,56.90909090909091
1709895,9831,3,59.18181818181818,8689,1,59.4
1709896,9837,1,61.27272727272727,9853,2,63.63636363636363
1709897,9827,1,66.72727272727273,9831,2,59.09090909090909
1709898,7819,4,54.18181818181818,9837,1,61.81818181818182
1709899,8588,0,57.09090909090909,9748,2,69.18181818181819
1709900,8689,1,58.18181818181818,8639,0,59.45454545454545
1709901,8592,2,66.0,9747,1,65.72727272727273
1709902,8550,2,56.90909090909091,10249,3,66.0
1709903,9829,1,58.54545454545455,9830,0,64.27272727272727
1709904,9847,4,72.72727272727273,4087,2,58.72727272727273
1709905,9851,0,58.27272727272727,9853,0,64.36363636363636
1709906,9941,1,65.63636363636364,7794,1,63.45454545454545
1709908,4087,1,62.72727272727273,9941,0,63.63636363636363
1709909,9747,3,61.81818181818182,8689,2,59.36363636363637
1709910,8639,0,68.63636363636364,9829,1,64.63636363636364
1709911,9748,2,70.0909090909091,8550,0,57.8
1709912,10249,4,65.45454545454545,9830,0,67.0
1709913,9831,2,59.09090909090909,8592,1,65.54545454545455
1709914,9837,0,62.81818181818182,8588,0,60.18181818181818
1709915,9851,1,56.81818181818182,7819,4,54.18181818181818
1709916,9853,0,64.9090909090909,9847,1,75.63636363636364
1709917,9827,1,67.9090909090909,9747,1,59.45454545454545
1709918,7819,1,55.0,9853,0,66.81818181818181
1709919,8588,1,63.18181818181818,7794,1,62.6
1709920,8689,0,58.27272727272727,10249,0,66.0
1709921,8592,1,66.0,4087,0,63.6
1709923,9829,0,63.81818181818182,9748,0,68.54545454545455
1709924,9830,1,63.45454545454545,8639,1,62.54545454545455
1709925,9847,1,72.18181818181819,9851,0,60.54545454545455
1709926,9941,1,64.81818181818181,9837,0,63.45454545454545
1709927,7794,2,60.27272727272727,8550,0,57.18181818181818
1709928,7819,2,55.0,9941,0,64.0
1709929,4087,0,65.81818181818181,9827,1,71.0909090909091
1709930,9747,1,62.81818181818182,9829,0,64.81818181818181
1709931,9748,1,67.18181818181819,9847,1,75.63636363636364
1709932,10249,1,68.36363636363636,8639,2,65.9090909090909
1709933,9831,0,60.18181818181818,9830,0,60.54545454545455
1709934,9837,1,60.18181818181818,8689,3,59.63636363636363
1709935,9851,1,63.72727272727273,8592,1,63.90909090909091
1709936,9853,3,66.36363636363636,8588,3,60.0
1709937,9827,1,69.54545454545455,9853,0,69.0
1709938,8588,0,60.90909090909091,4087,2,63.81818181818182
1709939,8639,0,66.63636363636364,9831,0,60.72727272727273
1709940,8689,1,59.63636363636363,9748,1,65.9090909090909
1709941,8592,2,69.54545454545455,9837,2,62.36363636363637
1709942,8550,0,61.09090909090909,9747,2,62.72727272727273
1709943,9829,0,63.45454545454545,10249,0,68.45454545454545
1709944,9830,0,60.90909090909091,7794,2,61.90909090909091
1709945,9847,2,73.54545454545455,7819,2,57.45454545454545
1709946,9941,2,67.36363636363636,9851,1,63.27272727272727
1709947,7794,2,61.27272727272727,8639,1,62.63636363636363
1709948,7819,4,58.27272727272727,8588,1,56.45454545454545
1709949,4087,1,59.72727272727273,8689,0,59.27272727272727
1709950,9747,0,64.0909090909091,10249,2,66.36363636363636
1709951,9748,1,71.72727272727273,9830,0,65.72727272727273
1709952,9831,0,58.72727272727273,9829,1,62.0
1709953,9847,3,72.18181818181819,9941,1,69.81818181818181
1709954,9837,0,61.54545454545455,8550,0,56.54545454545455
1709955,9851,1,63.45454545454545,9827,1,70.81818181818181
1709956,9853,2,68.63636363636364,8592,2,67.45454545454545
1709957,9827,1,71.0909090909091,9837,1,60.54545454545455
1709958,8588,0,61.0,9851,1,62.72727272727273
1709959,8639,2,64.27272727272727,9748,1,70.9090909090909
1709960,8689,2,59.27272727272727,7794,0,60.27272727272727
1709961,8592,2,63.27272727272727,7819,3,57.72727272727273
1709962,8550,1,56.54545454545455,4087,2,63.36363636363637
1709963,9829,0,61.09090909090909,9847,0,72.81818181818181
1709964,10249,2,67.0,9831,1,60.81818181818182
1709965,9830,1,65.72727272727273,9747,0,61.18181818181818
1709966,9941,1,66.63636363636364,9853,1,68.54545454545455
1709794,10249,1,67.9090909090909,9748,5,72.0
1709967,7794,2,61.45454545454545,9831,1,58.27272727272727
1709968,7819,1,54.18181818181818,9827,2,67.63636363636364
1709969,4087,1,62.81818181818182,9829,3,62.81818181818182
1709970,9747,0,65.0,8639,1,66.18181818181819
1709972,9847,4,73.63636363636364,8588,1,59.18181818181818
1709973,9837,3,61.0,9830,1,63.81818181818182
1709974,9851,1,63.09090909090909,8550,0,56.54545454545455
1709975,9853,2,68.0,8689,0,58.63636363636363
1709976,9941,1,68.27272727272727,8592,6,64.0909090909091
1709977,9827,3,67.54545454545455,9847,2,73.18181818181819
1709978,8588,1,60.90909090909091,9941,0,67.9090909090909
1709979,8639,3,65.72727272727273,9851,0,62.72727272727273
1709980,8689,2,60.45454545454545,7819,1,56.81818181818182
1709981,8592,0,69.54545454545455,9748,0,72.9090909090909
1709982,8550,2,57.45454545454545,9853,3,68.54545454545455
1709983,9829,3,60.81818181818182,7794,0,63.81818181818182
1709984,10249,3,67.81818181818181,9837,1,61.36363636363637
1709985,9830,2,60.81818181818182,4087,1,63.09090909090909
1709986,9831,1,57.45454545454545,9747,2,64.18181818181819
1709717,7794,1,58.90909090909091,9941,0,61.72727272727273
1709718,4087,0,63.36363636363637,9847,0,73.36363636363636
1709719,9747,0,63.72727272727273,8592,1,69.27272727272727
1709720,8639,2,62.90909090909091,8689,0,61.72727272727273
1709721,9748,0,64.72727272727273,8588,1,58.18181818181818
1709722,10249,2,61.54545454545455,8550,0,61.27272727272727
1709723,9830,0,63.09090909090909,9829,1,66.9090909090909
1709724,9831,1,54.0,9827,3,68.63636363636364
1709725,9837,0,59.54545454545455,7819,2,55.27272727272727
1709726,9853,0,63.18181818181818,9851,0,62.63636363636363
1709987,7794,0,59.27272727272727,9747,0,61.81818181818182
1709988,7819,0,59.90909090909091,8550,0,59.45454545454545
1709989,4087,1,63.09090909090909,10249,0,67.81818181818181
1709990,8588,0,62.0,8592,4,68.45454545454545
